"name","brand","price","mrp","imgLink","rating","totalRatings","totalReviews","web_url","resolution","display","speaker","operating_system","model_number","screen_size"
"Lloyd 108 cm (43 Inches) Android Smart 4K Ultra HD LED TV 43US900B GL43U3J1IA (Black)","Lloyd","₹36298.00","₹53890.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009037403_437Wx649H_202107292241001.jpeg",4.6,5,1,"https://www.tatacliq.com/lloyd-108-cm-43-inches-android-smart-4k-ultra-hd-led-tv-43us900b-gl43u3j1ia-black/p-mp000000009037403","Resolution: 3840 x 2160 pixels","Display Feature: A Plus Grade Panel | 4K Upscaling | 178 Degree Viewing Angle | Micro Dimming","Speaker Output: 20W | Dolby Decoder | Dolby Audio | Immersive 5.1 Surround Sound","Operating System (Android 9.0) | HDMI : 3 | USB : 2","GL43U3J1IA","Screen Size: 43 inch"
"Mi 80 cm (32 Inches) HD Ready Android Smart LED TV 4A PRO (Black)","Xiaomi","₹16999.00","₹19999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000004968715_437Wx649H_202109170111311.jpeg",4.45,510,57,"https://www.tatacliq.com/mi-80-cm-32-inches-hd-ready-android-smart-led-tv-4a-pro-black/p-mp000000004968715","Resolution: 1366 x 768 Pixels,Resolution: 1366 x 768 Pixels","USB: 2, HDMI: 3,USB: 2, HDMI: 3","Speaker Output: 2X10 W,Speaker Output: 2X10 W","Screen Size: 80 cm (32 Inches),Screen Size: 80 cm (32 Inches)","4A PRO,4A-PRO","Screen Size: 32 inch"
"Croma 80 cm (32 Inches) Smart HD Ready LED TV CREL7364 (2021 Model, Black)","Croma","₹17250.00","₹25000.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010676509_437Wx649H_202109221953571.jpeg",4,6,2,"https://www.tatacliq.com/croma-80-cm-32-inches-smart-hd-ready-led-tv-crel7364-2021-model-black/p-mp000000010676509","Resolution : 1366 x 768 Pixels | Refresh Rate : 60 Hz","Display Feature : A+ Grade Panel | 178 Degree Wide Viewing Angle","Speaker Output : 20 Watts Output | Dolby Audio | Enhanced Sound Experience","Operating System : Fire OS | Built In Alexa | Built-In Fire TV | Screen Mirroring |","CREL7364",
"Croma 108 cm (43 inches) Fire TV  Full HD Smart LED TV (CREL7365, Black) (2021 Model)","Croma","₹32250.00","₹40000.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000008773210_437Wx649H_202107292241001.jpeg",3,2,0,"https://www.tatacliq.com/croma-108-cm-43-inches-fire-tv-full-hd-smart-led-tv-crel7365-black-2021-model/p-mp000000008773210","Resolution: 1920 x 1080 pixels   Refresh Rate: 60 Hz","Display Features : A+ Grade LED Panel Amlogic 7th Generation Imaging Engine Advance Picture Processing Anti-Aliasing HDR 10+ HLG Dolby Atmos Vision","Speaker Output : 20 Watts Powerful Speakers   Dolby Audio and DTS Tru Surround","Operating System: Fire TV OS Built in Alexa Display Mirroring DTH Set-Top Box Integration","CREL7365",
"Toshiba 108 cm (43 Inches) Vidaa OS Smart Full HD ADS LED TV 43L5050 (Black)","Toshiba","₹25990.00","₹31990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007305361_437Wx649H_202107292229001.jpeg",4.4,5,1,"https://www.tatacliq.com/toshiba-108-cm-43-inches-vidaa-os-smart-full-hd-ads-led-tv-43l5050-black/p-mp000000007305361","Resolution: 1920 x 1080 pixels   Refresh Rate : 60 Hz","Display Features : CEVO Engine Premium   Active Motion and Resolution+   Contrast Booster   Dynamic Mode","Speaker Output: 24 W   Dolby Audio   dbx-tv","Operating System: VIDAA OS   Screen Mirroring","43L5050",
"Lloyd 164 cm (65 Inches) Android Smart Ultra HD 4K TV 65US900C (2020 Model, Black)","Lloyd","₹73900.00","₹124900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010993619_437Wx649H_202110222225161.jpeg",0,0,0,"https://www.tatacliq.com/lloyd-164-cm-65-inches-android-smart-ultra-hd-4k-tv-65us900c-2020-model-black/p-mp000000010993619","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60 Hz","Display Features: A+ Grade Panel | 178 Degree Viewing Angle | Dolby Vision","Speaker Output: 20 Watts output | Dolby Audio","Operating System: Android | In-Built Wi-Fi | Screen Mirroring","65US900C",
"Philips 147.32 cm (58 Inches) Smart Ultra HD LED TV 58PUT7605/94 (2021 Model, Black)","Philips","₹52990.00","₹89900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000011086979_437Wx649H_202111031447161.jpeg",0,0,0,"https://www.tatacliq.com/philips-147-32-cm-58-inches-smart-ultra-hd-led-tv-58put7605-94-2021-model-black/p-mp000000011086979","Resolution: 3840 x 2160 Pixels | Refresh Rate: 60 Hz","Display Features : Rich Color | Dolby Vision | Cinematic Vision | Micro Dimming | Ultra Resolution","Speaker Output : 20W | Dolby Atmos | 5 Band Equalizer|AI Sound|Clear Dialogue|Dolby Atmos|Dolby Volume Leveler|Auto Volume Leveler|Bass Enhancement","Operating System : Linux | Miracast | Mali G51 Processor | 4 GB Storage | 2 GB RAM | Screen Mirroring","58PUT7605/94",
"LG 165.1 cm (65 Inches) Smart Ultra HD 4K LED TV 65NANO83TPZ (2021 Model, Black)","LG","₹199990.00","₹249990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010542353_437Wx649H_202109091926161.jpeg",0,0,0,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-ultra-hd-4k-led-tv-65nano83tpz-2021-model-black/p-mp000000010542353","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60 Hz","Display Features: Real 4K NanoCell Display|Intelligent Quad Core Processor 4K|Active HDR|HDR 10 Pro|HLG|Wide Color Gamut|True Color Accuracy","Speaker Output: 20W|AI Sound|AI Acoustic Tuning|Clear Voice III|Bluetooth Audio Playback|TV Sound Mode Share","65NANO83TPZ","65",
"Sony 215 cm (85 Inches) Android Smart Ultra HD 4K LED TV KD-85X85J (2021 Model, Black)","Sony","₹436990.00","₹699900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010848076_437Wx649H_202110090103091.jpeg",0,0,0,"https://www.tatacliq.com/sony-215-cm-85-inches-android-smart-ultra-hd-4k-led-tv-kd-85x85j-2021-model-black/p-mp000000010848076","Resolution : 3840 x 2160 Pixels | Motion Rate : 120 Hz","Display Features: HDR10|HLG|Dolby Vision|4K HDR Processor X1|Live Colour Technology|TRILUMINOS PRO|Motionflow¿ XR 800|","Speaker Output: 20W|Dolby Atmos|DTS Digital Surround|X-Balanced Speaker|Sound Optimisation","Operating System: Android|Google TV|Google Assistant|Works with Alexa|Chromecast built-in|Works with Apple AirPlay|Smart Remote","KD-85X85J",
"Samsung 189 cm (75 Inches) Smart Ultra HD 4K QLED TV QA75QN85AAKXXL (Eclipse Silver)","Samsung","₹449989.00","₹593900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010848532_437Wx649H_202110090112241.jpeg",0,0,0,"https://www.tatacliq.com/samsung-189-cm-75-inches-smart-ultra-hd-4k-qled-tv-qa75qn85aakxxl-eclipse-silver/p-mp000000010848532","Resolution : 3840 x 2160 Pixels | Motion Rate : 120 Hz","Display Features: Quantum Matrix Technology|Neo Quantum Processor|Quantum HDR|Quantum Dot Technology|Motion Xcelerator Turbo+|HDR 10+|HLG","Speaker Output: 60W|SpaceFit Sound|Q-Symphony|Dolby Digital Plus|Object Tracking Sound|Woofer|Sound Mirroring|Surround Sound|Adaptive Sound+","Operating System: Tizen|Multi View|Tap View|Content Guide|Samsung TV Plus|Bixby|Works with Google Assistant and Alexa","QA75QN85AAKXXL",
"Candes 108 cm (43 Inches) Android Smart Full HD LED TV CTPL43EF1S (2021 Model, Black)","Candes","₹21999.00","₹38490.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010844034_437Wx649H_202110071547341.jpeg",0,0,0,"https://www.tatacliq.com/candes-108-cm-43-inches-android-smart-full-hd-led-tv-ctpl43ef1s-2021-model-black/p-mp000000010844034","Resolution : 1920 x 1080 Pixels | Refresh Rate : 60 Hz","Display Feature: A+ Grade Panel | 178 Degree Wide Viewing Angle | HDR | Chroma Boost Picture Engine | Brightness: Upto 400nits","Speaker Output: 20 Watts Output | In-Built Surround Sound","Operating System: Android | Built-In Wi-Fi | Screen Mirroring | Miracast","CTPL43EF1S",
"Candes 81 cm (32 Inches) HD Ready LED TV CTPL32EFN (2021 Model, Black)","Candes","₹11999.00","₹22690.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010844036_437Wx649H_202110071555381.jpeg",0,0,0,"https://www.tatacliq.com/candes-81-cm-32-inches-hd-ready-led-tv-ctpl32efn-2021-model-black/p-mp000000010844036","Resolution : 1366 x 768 Pixels | Refresh Rate : 60 Hz","Display Features: A+ Grade Panel | 178 Degree Wide Viewing Angle | HDR | Chroma Boost Picture Engine | Brightness: Upto 400nits","Speaker Output: 20 Watts Output | In-Built Surround Sound","HDMI : 1, USB : 2","CTPL32EFN",
"Lloyd 80 cm (32 Inches) HD Ready LED TV 32HB260C (2021 Model, Black)","Lloyd","₹15390.00","₹21900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010844039_437Wx649H_202110071619471.jpeg",0,0,0,"https://www.tatacliq.com/lloyd-80-cm-32-inches-hd-ready-led-tv-32hb260c-2021-model-black/p-mp000000010844039","Resolution: 1366 x 768 Pixels | Refresh Rate: 60Hz","Display Features: A+ Grade Panel | 178 Degree Wide Viewing Angle","Speaker Output: 20 Watts Output | In-Built Surround Sound","HDMI : 2, USB : 2","32HB260C",
"Lloyd 126 cm (50 Inches) Smart 4K Ultra HD LED TV 50US850C (Black)","Lloyd","₹49998.00","₹70490.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010269460_437Wx649H_202108121651061.jpeg",0,0,0,"https://www.tatacliq.com/lloyd-126-cm-50-inches-smart-4k-ultra-hd-led-tv-50us850c-black/p-mp000000010269460","Resolution: 3840 x 2160 Pixels","Display Feature: UHD Resolution | HDR 10 | HLG | 178 degree Viewing Angle","Sound Output: 20W | Dolby Sound | Immersive 5.1 Surround Sound","Operating System : WebOs | Magic Universal Remote","50US850C","Screen Size: 40 inch"
"LG 195.58 cm (77 Inches) Smart Ultra HD 4K OLED TV OLED77C1PTZ (2021 Model, White)","LG","₹470964.00","₹899990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465550_437Wx649H_202108312008421.jpeg",0,0,0,"https://www.tatacliq.com/lg-195-58-cm-77-inches-smart-ultra-hd-4k-oled-tv-oled77c1ptz-2021-model-white/p-mp000000010465550","Resolution : 3840 x 2160 Pixels","Display Feature: ?9 Gen4 AI Processor 4K|HDR|Dolby Vision IQ|HDR 10 Pro|HLG|Active Noise Reduction|Wide Color Gamut|True Color Accuracy|Motion Pro","Sound Output: 40W|Sub Woofer|Dolby Atmos|AI Sound Pro|AI Acoustic Tuning|Auto Volume Leveling|Clear Voice Pro|Bluetooth Audio Playback","Operating System: LG webOS|LG AI ThinQ|Google Assistant|Amazon Alexa|Apple Airplay 2|AI Brightness Control|Home Dashboard|Sports Alert|Content Store","OLED77C1PTZ","4K Ultra HD (3840x2160 pixels)"
"Panasonic 165 cm (65 Inches) Android Smart 4K Ultra HD LED TV Viera TH-65JX850DX (2021 Model, Black)","Panasonic","₹99978.00","₹129990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010181524_437Wx649H_202108051624071.jpeg",0,0,0,"https://www.tatacliq.com/panasonic-165-cm-65-inches-android-smart-4k-ultra-hd-led-tv-viera-th-65jx850dx-2021-model-black/p-mp000000010181524","Resolution: 3840 x 2160 Pixels","Display Feature: SuperBright Panel Plus | Accuview Display | Wide Color Gamut | HDR 10","Sound Output: 20 W | Built-In Speakers | Dolby Atmos | Home Theatre Built-In | Built-in Microphone","Operating System: Android | 32GB Storage Capacity","TH-65JX850DX","Screen Size: 65 inch"
"LG 165.1 cm (65 Inches) Smart Ultra HD 4K OLED TV OLED65C1PTZ (2021 Model, White) 3 Year Warranty","LG","₹220499.00","₹379990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465549_437Wx649H_202108312008421.jpeg",5,2,1,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-ultra-hd-4k-oled-tv-oled65c1ptz-2021-model-white-3-year-warranty/p-mp000000010465549","Resolution : 3840 x 2160 Pixels","Display Feature: ?9 Gen4 AI Processor 4K HDR Dolby Vision IQ HDR 10 Pro HLG Active Noise Reduction Wide Color Gamut True Color Accuracy Motion Pro","Sound Output: 40W Sub Woofer Dolby Atmos AI Sound Pro AI Acoustic Tuning Auto Volume Leveling Clear Voice Pro Bluetooth Audio Playback","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 AI Brightness Control Home Dashboard Sports Alert Content Store","OLED65C1PTZ","Screen Size: 65 inch"
"LG 165.1 cm (65 Inches) Smart Ultra HD 4K LED TV 65UP7550PTZ (2021 Model, Black)","LG","₹91489.00","₹124990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465552_437Wx649H_202108312011561.jpeg",0,0,0,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-ultra-hd-4k-led-tv-65up7550ptz-2021-model-black/p-mp000000010465552","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60Hz","Display Feature: Intelligent Quad Core Processor 4K|Active HDR|HDR 10 Pro|HLG|True Color Accuracy|Active Noise Reduction","Sound Output: 20W|AI Acoustic Tuning|AI Sound|Clear Voice III|Bluetooth Audio Playback|2.0 Ch Speaker","Operating System: LG webOS|LG AI ThinQ|Google Assistant|Amazon Alexa|Apple Airplay 2|AI Brightness Control|Home Dashboard|Sports Alert|Content Store","65UP7550PTZ",
"LG 127 cm (50 Inches) Smart Ultra HD 4K LED TV 50UP7550PTZ (2021 Model, Black) 3 Year Warranty","LG","₹51918.00","₹69990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465553_437Wx649H_202108312011561.jpeg",5,1,0,"https://www.tatacliq.com/lg-127-cm-50-inches-smart-ultra-hd-4k-led-tv-50up7550ptz-2021-model-black-3-year-warranty/p-mp000000010465553","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60Hz","Display Feature: Intelligent Quad Core Processor 4K|Active HDR|HDR 10 Pro|HLG|True Color Accuracy|Active Noise Reduction","Sound Output: 20W|AI Acoustic Tuning|AI Sound Pro|Clear Voice III|Bluetooth Audio Playback|2.0 Ch Speaker","Operating System: LG webOS|LG AI ThinQ|Google Assistant|Amazon Alexa|Apple Airplay 2|AI Brightness Control|Home Dashboard|Sports Alert|Content Store","50UP7550PTZ","Screen Size: 50 inch"
"Panasonic 100 cm (40 Inches) Android Smart Full HD LED TV TH-40HS450DX (Black)","Panasonic","₹32396.00","₹36990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010403429_437Wx649H_202108242128261.jpeg",2,1,0,"https://www.tatacliq.com/panasonic-100-cm-40-inches-android-smart-full-hd-led-tv-th-40hs450dx-black/p-mp000000010403429","Resolution : 1920 x 1080 Pixels   Refresh Rate : 60 Hz","Display Feature : Vivid Digital Pro   Super Bright Panel   Adaptive Backlight Dimming   Multi HDR","Sound : 16 W   Powerful Speaker   Audio Link (BT)","Operating System : Android   Chromecast in-built   Google Assistant","TH-40HS450DX","Screen Size: 40 inch"
"LG 139.7 cm (55 Inches) Smart Ultra HD 4K LED TV 55UP7550PTZ (2021 Model, Black) 3 Year Warranty","LG","₹56989.00","₹84990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010542344_437Wx649H_202109091926091.jpeg",0,0,0,"https://www.tatacliq.com/lg-139-7-cm-55-inches-smart-ultra-hd-4k-led-tv-55up7550ptz-2021-model-black-3-year-warranty/p-mp000000010542344","Resolution : 3840 x 2160 Pixels   Refresh Rate : 60 Hz","Display Features: Real 4K Display Intelligent Quad Core Processor Active HDR HDR 10 Pro HLG True Color Accuracy Active Noise Reduction","Speaker Output: 20W AI Sound AI Acoustic Tuning Clear Voice III Bluetooth Audio Playback TV Sound Mode Share","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 Home Dashboard LG Content Store Sports Alert","55UP7550PTZ","Screen Size: 55 inch"
"LG 139.7 cm (55 Inches) Smart Ultra HD Nanocell TV 55NANO83TPZ (2021 Model, Black) 3 Year Warranty","LG","₹98087.00","₹169990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010615956_437Wx649H_202109161341191.jpeg",0,0,0,"https://www.tatacliq.com/lg-139-7-cm-55-inches-smart-ultra-hd-nanocell-tv-55nano83tpz-2021-model-black-3-year-warranty/p-mp000000010615956","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60 Hz","Display Feature: Intelligent Quad Core Processor 4K|AI Picture|Active HDR|HDR 10 Pro|HLG|Active Noise Reduction|4K Upscaler","Speaker Output: 20W|AI Sound|AI Acoustic Tuning|Clear Voice III|Bluetooth Audio Playback|TV Sound Mode Share|2.0 Ch Speaker","Operating System: WebOS|Google Assistant|Amazon Alexa|Apple Airplay 2|Home Dashboard|Sports Alert|LG Content Store|Intelligent Voice Recognition","55NANO83TPZ",
"Philips 109.22 cm (43 Inches) Android Smart Full HD LED TV 43PFT6915/94 (Black)","Philips","₹33999.00","₹44990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000011086908_437Wx649H_202111031444041.jpeg",0,0,0,"https://www.tatacliq.com/philips-109-22-cm-43-inches-android-smart-full-hd-led-tv-43pft6915-94-black/p-mp000000011086908","Resolution : 1920 x 1080 Pixels | Refresh Rate : 60 Hz","Display Features : HDR10 | Supports Multi Video Formats | Aspect Ratio : 16:9 | Pixel Plus HD |","Speaker Output : 20W | Dolby Digital Plus | Deep Bass | Crystal-Clear Sound | DTS HD | Virtual Surround","Operating System : Android | Google Assistant | Google Play Store | Chromecast Built-in","43PFT6915/94",
"Philips 127 cm (50 Inches) Android Smart Ultra HD LED TV 50PUT8115/94 (2021 Model, Black)","Philips","₹45900.00","₹79900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000011086990_437Wx649H_202111031450181.jpeg",0,0,0,"https://www.tatacliq.com/philips-127-cm-50-inches-android-smart-ultra-hd-led-tv-50put8115-94-2021-model-black/p-mp000000011086990","Resolution: 3840 x 2160 Pixels | Refresh Rate: 60 Hz","Display Features : Picture Enhancement | Vibrant HDR Picture | Smooth Motion | HDR10+ | Dolby Vision","Speaker Output : 20W | Dolby Atmos | Clear Sound | Smart Sound | Auto Volume Leveler","Operating System : Android | Google Assistant | Chromecast built-in","50PUT8115/94",
"Philips 81.28 cm (32 Inches) Android Smart HD Ready LED TV 32PHT6915/94 (Black)","Philips","₹19390.00","₹27900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000011086917_437Wx649H_202111031444101.jpeg",0,0,0,"https://www.tatacliq.com/philips-81-28-cm-32-inches-android-smart-hd-ready-led-tv-32pht6915-94-black/p-mp000000011086917","Resolution : 1366 x 768 Pixels","Display Features : HDR10 | Supports Multi Video Formats | Aspect Ratio : 16:9","Speaker Output : 20W | Dolby Digital Plus | Deep Bass | Crystal-Clear Sound","Operating System : Android | Google Assistant | Google Play Store","32PHT6915/94",
"Lloyd 80 cm (32 Inches) Smart HD Ready LED TV 32HS550C (Black)","Lloyd","₹18999.00","₹26890.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000011068667_437Wx649H_202110302109271.jpeg",5,1,1,"https://www.tatacliq.com/lloyd-80-cm-32-inches-smart-hd-ready-led-tv-32hs550c-black/p-mp000000011068667","Resolution : 1366 x 768 Pixels","Display Features : ARM CA55 1.1 GHz Quad Core Processor | HDR 10 | HLG | Wide Color Gamut | A+ Grade Panel","Speaker Sound : 20W | Dolby Audio | Immersive 5.1 Surround Sound","Operating System : WebOs | One Stop Entertainment Hub","32HS550C",
"LG 223.52 cm (88 Inches) Smart Ultra HD 8K OLED TV OLED88Z1PTZ (2021 Model, Steel Silver)","LG","₹1499975.00","₹2999990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010495280_437Wx649H_202109031608261.jpeg",0,0,0,"https://www.tatacliq.com/lg-223-52-cm-88-inches-smart-ultra-hd-8k-oled-tv-oled88z1ptz-steel-silver/p-mp000000010495280","Resolution : 7680 x 4320 Pixels | Refresh Rate : 60 Hz","Display Feature: ?9 Gen4 AI Processor 8K|AI Picture Pro|Dolby Vision IQ|HDR|HDR 10 Pro|HLG|Active Noise Reduction|True Color Accuracy|Motion Pro","Sound Output: 80W|Dolby Atmos|AI Acoustic Tuning|AI Sound Pro|Sub Woofer|Auto Volume Leveling|Clear Voice Pro|Bluetooth Surround Ready","Operating System: LG WebOS|AI ThinQ|Google Assistant|Amazon Alexa|AI Brightness Control|Intelligent Voice Recognition|Content Store|Sports Alert","OLED88Z1PTZ","8K Ultra HD (7680×4320 pixels)"
"Xiaomi Mi 80 cm (32 Inches) Android Smart HD Ready LED TV 4A Horizon Edition (2020 Model, Black)","Xiaomi","₹19826.00","₹19999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000008466613_437Wx649H_202012291919041.jpeg",0,0,0,"https://www.tatacliq.com/xiaomi-mi-80-cm-32-inches-android-smart-hd-ready-led-tv-4a-horizon-edition-2020-model-black/p-mp000000008466613","Resolution: 1366 x 768 pixels   Refresh Rate : 60Hz","Display Features : Immersive Horizon Display   Vivid Picture Engine (VPE)   178 Degrees Viewing Angle   Digital Noise Filter","Speaker Output: 20 W   DTS-HD   Stereo Sound   5 Band Equalizer","Operating System: Android 9 Pie   Built-In Chromecast   Google Assistant Support","4A",
